Myautism webpage Info,Organization,Address,Phone
https://www.myautismguide.ca/mag/content/provider/connecte-montreal-psychology-0?nid=579381,Connecte Montreal Psychology,"4203 Saint Catherine Street West  Westmount, QCH3Z 1P6",(514) 507-0745
https://www.myautismguide.ca/mag/content/provider/connecting-dots-behavioural-services-inc?nid=572041,Connecting Dots Behavioural Services Inc.,"1274 Costigan Road  Milton, ONL9T 0Y9",(647) 838-2327
https://www.myautismguide.ca/mag/content/provider/connections-counselling-and-consulting-foundation?nid=559311,Connections Counselling and Consulting Foundation,"510, 1716 16th Avenue NW Calgary, ABT2M 0L7",(403) 209-1100
https://www.myautismguide.ca/mag/content/provider/cornerstone?nid=562591,Cornerstone,"212 - 3195 Granville Street Vancouver, BCV6H 3K2",(604) 808-5559
https://www.myautismguide.ca/mag/content/provider/cornerstone-family-care?nid=572086,Cornerstone Family Care,"350 Devonshire Rd. Windsor, ONN8Y 2L4",(519) 253-0333
https://www.myautismguide.ca/mag/content/provider/courageous-connections-counselling-play-therapy-and-workshops-children-adolescents-and?nid=592196,"Courageous Connections - Counselling, play therapy and workshops for children, adolescents and parents and those with autism","11-34 Carlton Street Winnipeg, MB Winnipeg , MB",(204) 505-0325-100
https://www.myautismguide.ca/mag/content/provider/cranbrook-developmental-disability-mental-health-services?nid=562606,Cranbrook Developmental Disability Mental Health Services,"1212-2nd Street N  Cranbrook, BCV1C 4T6",(250) 417-2534
https://www.myautismguide.ca/mag/content/provider/cultivate?nid=559346,Cultivate,"4 - 1230A 17 Avenue SW Calgary, ABT2T 0B8",(403) 612-1903
https://www.myautismguide.ca/mag/content/provider/cumberland-mental-health-services?nid=568476,Cumberland Mental Health Services,"33 Havelock Street Amherst, NSB4H 4W1",(844) 855-6688
https://www.myautismguide.ca/mag/content/provider/dalton-associates?nid=572226,Dalton Associates,"240A St. David Street North  Fergus, ONN1M 2J7",(855) 463-9692
https://www.myautismguide.ca/mag/content/provider/de-kimpe-violaine-ph-d-psychologist?nid=579411,"De Kimpe, Violaine Ph. D., Psychologist","4368 King-Edward Avenue Montreal, QCH4B 2H5",(514) 756-5544
https://www.myautismguide.ca/mag/content/provider/delta-psychology-group?nid=572241,Delta Psychology Group,"265 Carling Avenue Suite 400 Ottawa, ONK1S 2E1",(613) 563-1632
https://www.myautismguide.ca/mag/content/provider/developing-hands-pediatric-therapy?nid=572296,Developing Hands Pediatric Therapy,"3100 Ridgeway Drive, Unit 22 Mississauga, ONL5L 5M5",(416) 576-6842
https://www.myautismguide.ca/mag/content/provider/developmental-disabilities-mental-health-services-canada-w?nid=562691,Developmental Disabilities Mental Health Services - Canada W,"4946 Canada Way  Burnaby, BC",(604) 918-7540
https://www.myautismguide.ca/mag/content/provider/developmental-disability-mental-health-child-youth-children?nid=562696,"Developmental Disability Mental Health Child, Youth & Children","624 Tranquille Road Kamloops, BCV2B 3H6",(250) 554-0085
https://www.myautismguide.ca/mag/content/provider/diagnostic-assessment-and-treatment-services-children-adolescents-and-young-adults-toronto?nid=592266,"Diagnostic Assessment and Treatment Services for Children, Adolescents and Young Adults - Toronto Neurodevelopmental Centre","67 McCaul Street Toronto Toronto, ONM5T 2W7",(416) 362 2003
https://www.myautismguide.ca/mag/content/provider/discover-autism?nid=562711,Discover Autism,"Maple Ridge, BC",(604) 365-2412
https://www.myautismguide.ca/mag/content/provider/discover-autism-0?nid=562716,Discover Autism,"Lower Mainland, BC",(604) 365-2412
https://www.myautismguide.ca/mag/content/provider/distress-centre?nid=559371,Distress Centre,"Suite 500, 999 8th Street SW Calgary, ABT2R 1J5",(403) 266-1601
https://www.myautismguide.ca/mag/content/provider/dm-couple-family-therapy-montreal?nid=579426,DM Couple & Family Therapy Montreal,"278 Lakeshore Blvd, Suite 4-A   Pointe Claire, QCH9S 4K9",(514) 483-9339
https://www.myautismguide.ca/mag/content/provider/dm-couple-family-therapy-montreal-0?nid=579431,DM COUPLE & FAMILY THERAPY MONTREAL,"2100 Marlowe, Suite 342   Montreal, QCH4A 3L5",(514) 483-9339
https://www.myautismguide.ca/mag/content/provider/domenic-stanghini?nid=577336,Domenic Stanghini,"6348 Atherly Crescent Mississauga, ONL5N 2J2",(647) 500-4545
https://www.myautismguide.ca/mag/content/provider/dont-dis-my-ability?nid=567466,Don’t dis-my-ability,"241 Canada St  Fredericton, NBE3A 4A1",(506) 238-0271
https://www.myautismguide.ca/mag/content/provider/dori-zener?nid=578576,Dori Zener,"45 Sheppard Avenue East Suite 900 Toronto, ONM2N 5W9",(647) 454-7447
https://www.myautismguide.ca/mag/content/provider/dr-joy-hauck-psychologist?nid=588271,"Dr Joy Hauck, Psychologist","Calgary, AB",(403) 804-9496
https://www.myautismguide.ca/mag/content/provider/dr-wong-associates?nid=562731,Dr Wong & Associates,"747, 550 West Broadway Vancouver, BCV5Z 0E9",(778) 999-3578
https://www.myautismguide.ca/mag/content/provider/dr-andrew-wong-associates?nid=588276,Dr. Andrew Wong & Associates,"66 Beaver Bend Crescent Toronto, ONM9B 5R3",(647) 973-9664
https://www.myautismguide.ca/mag/content/provider/dr-george-mallia-clinical-psychologist?nid=588286,"Dr. George Mallia, Clinical Psychologist","151 Great George St Charlottetown, PEC1A 4K8",(902) 367-4446
https://www.myautismguide.ca/mag/content/provider/dr-michelle-sala-and-associates?nid=572386,Dr. Michelle Sala and Associates,"202 - 1685 Main Street West Hamilton, ONL8S 1G5",(905) 525-0259
https://www.myautismguide.ca/mag/content/provider/dr-s-gerald-hann-psychological-services?nid=568501,Dr. S. Gerald Hann Psychological Services,"5991 Spring Garden Road Suite 585 Halifax, NSB3H 1Y6",(902) 453-8336
https://www.myautismguide.ca/mag/content/provider/dr-staci-illsley?nid=588026,Dr. Staci Illsley,"915-850 West Hastings Street Vancouver, BCV6C 1E1",(604) 685-7722
https://www.myautismguide.ca/mag/content/provider/dr-valerie-corkum-associates?nid=568506,Dr. Valerie Corkum & Associates,"23 Waterstone Run Hammond, NSB4B 1X5",(902) 832-0332
https://www.myautismguide.ca/mag/content/provider/dufferin-child-family-services?nid=572411,Dufferin Child & Family Services,"655 Riddell Road Orangeville, ONL9W 4Z5",(519) 941-1530-278
https://www.myautismguide.ca/mag/content/provider/excel-society?nid=559511,Excel Society,"4818 Westwinds Dr NE #1242 Calgary, ABT3J 3Z5",(403) 730-2117
https://www.myautismguide.ca/mag/content/provider/excel-society-0?nid=559516,Excel Society,"500, 9707 110 Street Edmonton, ABT5K 2L9",(780) 455-2601
https://www.myautismguide.ca/mag/content/provider/extend-family?nid=572646,Extend-A-Family,"200-3300 Yonge St Toronto, ONM4N 2L6",
https://www.myautismguide.ca/mag/content/provider/family-childrens-services-renfrew-county-2?nid=572686,Family & Children's Services of Renfrew County,"16 Edward Street, Room 104 Arnprior, ONK7S 3W4",(613) 432-4821
https://www.myautismguide.ca/mag/content/provider/family-childrens-services-renfrew-county?nid=572671,Family & Children's Services of Renfrew County,"77 Mary Street Suite 100 Pembroke, ONK8A 5V4",(613) 735-6866
https://www.myautismguide.ca/mag/content/provider/family-childrens-services-renfrew-county-0?nid=572676,Family & Children's Services of Renfrew County,"114 Argyle Street South Renfrew, ONK7V 1T5",(613) 432-4821
https://www.myautismguide.ca/mag/content/provider/family-childrens-services-renfrew-county-1?nid=572681,Family & Children's Services of Renfrew County,"464 Isabella Street Pembroke, ONK8A 5T9",(613) 735-6866
https://www.myautismguide.ca/mag/content/provider/family-centre-society-southern-alberta?nid=559531,Family Centre Society of Southern Alberta,"225-200 4 Avenue S Lethbridge, ABT1J 4C9",(403) 320-4232
https://www.myautismguide.ca/mag/content/provider/family-counselling-centre?nid=581356,Family Counselling Centre,"603 3RD AVE N   Saskatoon, SKS7K 2J8",(306) 652-3121
https://www.myautismguide.ca/mag/content/provider/family-dynamics?nid=566851,Family Dynamics,"401-393 Portage Avenue Winnipeg, MBR3B 3H6",(204) 947-1401
https://www.myautismguide.ca/mag/content/provider/family-dynamix?nid=562911,Family Dynamix,"1317 7th Avenue  Invermere, BCV0A 1K0",(250) 342-5566
https://www.myautismguide.ca/mag/content/provider/family-enrichment-and-counselling-service?nid=567486,Family Enrichment and Counselling Service,"356 Queen Street Fredericton, NBE3B 1B2",(506) 458-8211
https://www.myautismguide.ca/mag/content/provider/family-enrichment-and-counselling-service-inc?nid=588316,Family Enrichment and Counselling service Inc.,"356, Queen Street Fredericton, NBE38 1B2",(506) 458-8211
https://www.myautismguide.ca/mag/content/provider/family-kinnections-collingwood?nid=572696,Family Kinnections - Collingwood,"35 4th St E Collingwood, ONL9Y 1T2",(888) 530-8682
https://www.myautismguide.ca/mag/content/provider/family-pluslife-solutions?nid=567491,Family Plus/Life Solutions,"Linden Place, Suite 204 199 Chesley Drive St. John, NBE2K 4S9",(506) 634-8295
https://www.myautismguide.ca/mag/content/provider/family-service-saskatoon?nid=581361,Family Service Saskatoon,"102, 506 – 25th Street East  Saskatoon, SKS7K 4A7",(306) 244-0127
https://www.myautismguide.ca/mag/content/provider/family-services-greater-vancouver?nid=562916,Family Services of Greater Vancouver,"900-1200 Burrard Stree Vancouver, BCV6Z 1Z5",(604) 434-0367
https://www.myautismguide.ca/mag/content/provider/family-services-greater-vancouver-0?nid=562921,Family Services of Greater Vancouver,"201  1638 E Broadway Vancouver, BCV5N 1W1",(604) 731-4951
https://www.myautismguide.ca/mag/content/provider/family-services-greater-vancouver-1?nid=562926,Family Services of Greater Vancouver,"301 321 Sixth Street New Westminster, BCV3L 3A7",(604) 525-9144
https://www.myautismguide.ca/mag/content/provider/family-services-greater-vancouver-2?nid=562931,Family Services of Greater Vancouver,"250 – 7000 Minoru Blvd Richmond, BCV6Y 3Z5",(604) 279-7100
https://www.myautismguide.ca/mag/content/provider/family-services-greater-vancouver-3?nid=562936,Family Services of Greater Vancouver,"395-3665 Kingsway Vancouver, BCV5R 5W2",(604) 900-6144
https://www.myautismguide.ca/mag/content/provider/family-support-institute-bc?nid=562941,Family Support Institute of BC,"227 6th Street New Westminster, BCV3L 3A5",(800) 441-5403
https://www.myautismguide.ca/mag/content/provider/family-tlc?nid=572706,Family TLC,"103-89 Dunlop Street East  Barrie, ONL4M 1A7",(705) 315-0406
https://www.myautismguide.ca/mag/content/provider/familysmart?nid=562946,FamilySmart,"1000 - 355 Burrard Street  Vancouver, BCV6C 2G8",(604) 878-3400
https://www.myautismguide.ca/mag/content/provider/fay-ferris?nid=563011,Fay Ferris,"300-5900 No.3 Road Richmond, BCV6X 3P7",(604) 961-0133
https://www.myautismguide.ca/mag/content/provider/fiddlehead-care-farm?nid=572731,Fiddlehead Care Farm,"5 Hillside Drive Mono, ONL9W 1P5",(647) 624-8421
https://www.myautismguide.ca/mag/content/provider/five-counties-childrens-centre?nid=572766,Five Counties Children's Centre,"9 Russell Street East Lindsay, ONK9V 1Z7",(705) 324-1922
https://www.myautismguide.ca/mag/content/provider/five-counties-childrens-centre-0?nid=572771,Five Counties Children's Centre,"872 Dutton Road peterboorugh, ONK9H 7G1",(705) 748-2221
https://www.myautismguide.ca/mag/content/provider/five-counties-childrens-centre-1?nid=572776,Five Counties Children's Centre,"2 - 800 Division Street Cobourg, ONK9A 5V2",(905) 377-0192
https://www.myautismguide.ca/mag/content/provider/five-counties-childrens-centre-2?nid=572781,Five Counties Children's Centre,"174 Oliver Road Campbellford, ONK0L 1L0",(705) 653-1334
https://www.myautismguide.ca/mag/content/provider/five-counties-childrens-centre-3?nid=572786,Five Counties Children's Centre,"6 McPherson St. Minden, ONK0M 2K0",(705) 286-0737
https://www.myautismguide.ca/mag/content/provider/focus-ability-community-contribution-company-inc?nid=588331,Focus Ability Community Contribution Company Inc.,"PO Box 262 Harrison Hot Springs, BCV0M 1K0",(888) 508-3028-101
https://www.myautismguide.ca/mag/content/provider/foothills-academy-society?nid=559536,Foothills Academy Society,"745 37th ST NW Calgary, ABT2N 4T1",(403) 270-9400
https://www.myautismguide.ca/mag/content/provider/foothills-snaps?nid=559561,Foothills SNAPS,"123 4th Avenue SW High River, ABT1V 1M3",
https://www.myautismguide.ca/mag/content/provider/fort-erie-native-friendship-centre?nid=572816,Fort Erie Native Friendship Centre,"796 Buffalo Road  Fort Erie, ONL2A 5H2",(905) 994-1761
https://www.myautismguide.ca/mag/content/provider/francine-gohier?nid=563226,Francine Gohier,"2129 Michigan Way  Nanaimo, BCV9R 6S2",(250) 668-2047
https://www.myautismguide.ca/mag/content/provider/fraser-health?nid=563086,Fraser Health,"207 – 2248 Elgin Avenue Port Coguitlam, BCV3C 2B2",(604) 777-8475
https://www.myautismguide.ca/mag/content/provider/fraser-health-0?nid=563091,Fraser Health,"L50  4946 Canada Way  Burnaby, BCV5G 4H7",(604) 918-7540
https://www.myautismguide.ca/mag/content/provider/fraserside-community-services-society?nid=563131,Fraserside Community Services Society,"519 7th St  New Westminster, BCV3M 6A7",(604) 522-3722
https://www.myautismguide.ca/mag/content/provider/play-words?nid=559571,From Play to Words,"#125, 20 Westwind Drive Spruce Grove, ABT7X 0Y5",(780) 571-0880
https://www.myautismguide.ca/mag/content/provider/frontenac-youth-services-durham-region?nid=572836,Frontenac Youth Services: Durham Region,"1160 Simcoe St. S. Oshawa, ONL1H 5L8",(905) 579-1551
https://www.myautismguide.ca/mag/content/provider/fulcrum-psychological?nid=581366,Fulcrum Psychological,"2330 Smith Street  Regina, SKS4P 2P6",(306) 522-0501
https://www.myautismguide.ca/mag/content/provider/geoffrey-mathews?nid=564276,Geoffrey Mathews,"1216 St. Patrick St Victoria, BCV8S 4Y4",(250) 589-6090
https://www.myautismguide.ca/mag/content/provider/george-mallia?nid=578631,George Mallia,"51 University Ave. Charlottetown, PEC1A 4K8",(902) 367-4446
https://www.myautismguide.ca/mag/content/provider/golden-family-centre?nid=563236,Golden Family Centre,"421 – 9th Avenue North Golden, BCV0A 1H0",(250) 344-2000
https://www.myautismguide.ca/mag/content/provider/good-therapy?nid=581381,Good Therapy,"2114 College Ave Regina, SKS4P 1C5",(306) 359-6111
https://www.myautismguide.ca/mag/content/provider/good-therapy-0?nid=581386,Good Therapy,"4 Diamond Rd EMERALD PARK, SKS4L 1A4",(306) 527-3238
https://www.myautismguide.ca/mag/content/provider/grace-iarocci-psychologist?nid=563456,"Grace Iarocci, Psychologist","8888 University Dr Burnaby, BCV5A 1S6",(778) 782-6746
https://www.myautismguide.ca/mag/content/provider/grande-prairie-nordic-court?nid=559616,Grande Prairie Nordic Court,"10014 99 Street  Grande Prairie, ABT8V 3N4",(780) 538-5162
https://www.myautismguide.ca/mag/content/provider/greenaway-theis-associates?nid=572996,"Greenaway, Theis & Associates","Hope Health, 21 Yarmouth St. Guelph, ONN1H 4J4",(519) 836-1277
https://www.myautismguide.ca/mag/content/provider/griffin-centre-mental-health-services?nid=573011,Griffin Centre Mental Health Services,"1126 Finch Ave West Unit 16 Toronto, ONM3J 3J6",(416) 222-1153
https://www.myautismguide.ca/mag/content/provider/grunberg-patterson?nid=563276,Grünberg Patterson,"206-156 Manor Drive Comox, BCV9M 1C7",(250) 871-0661
https://www.myautismguide.ca/mag/content/provider/gryba-phillips-professional-counselling-associates?nid=581396,Gryba Phillips Professional Counselling Associates,"Suite 206 - 912 Idylwyld Drive North  Saskatoon, SKS7L 0Z6",(306) 934-5898
https://www.myautismguide.ca/mag/content/provider/guelph-psychology-centre?nid=573016,Guelph Psychology Centre,"110-112 Woolwich Street  Guelph, ONN1H 3V2",(519) 265-6960
https://www.myautismguide.ca/mag/content/provider/gull-lake-special-care-centre?nid=581401,Gull Lake Special Care Centre,"751 Grey Street Gull Lake, SKS0N 1A0",(306) 672-4700
https://www.myautismguide.ca/mag/content/provider/haldimand-norfolk-reach?nid=573046,Haldimand Norfolk REACH,"101 Nanticoke Creek Parkway Townsend, ONN0A 1S0",(519) 587-2441
https://www.myautismguide.ca/mag/content/provider/halifax-autism-developmental?nid=568541,Halifax Autism & Developmental,"Halifax, NS",(902) 456-0609
https://www.myautismguide.ca/mag/content/provider/hamilton-psychological-services?nid=573061,Hamilton Psychological Services,"1057 Main St. W, Suite 2-01 Hamilton, ONL8S 1B7",(905) 527-5991
https://www.myautismguide.ca/mag/content/provider/harbourside-family-counseling-centre?nid=563341,Harbourside Family Counseling Centre,"1727 Fir St.  Vancouver, BCV6J 5J9",(604) 689-9116
https://www.myautismguide.ca/mag/content/provider/health-sciences-north?nid=573186,Health Sciences North,"41 Ramsey Lake Rd Sudbury, ONP3E 5J1",(705) 523-7100
https://www.myautismguide.ca/mag/content/provider/ihealthox-autism-therapy-services?nid=593916,iHealthOX - Autism Therapy Services,ON,
https://www.myautismguide.ca/mag/content/provider/independent-living-centre-kingston?nid=573351,Independent Living Centre Kingston,"540 Montreal Street  Kingston, ONK7K 3J2",(613) 542-8353
https://www.myautismguide.ca/mag/content/provider/individuals-differences?nid=588411,Individuals with Differences,"#250, 3115-12 street NE Calgary, ABT2E 7J2",(403) 813-4096
https://www.myautismguide.ca/mag/content/provider/innerlinks?nid=573371,Innerlinks,"2351 Royal Windsor Drive Mississauga, ONL5J 1K7",(289) 812-8138
https://www.myautismguide.ca/mag/content/provider/insight-growth-psychological-services?nid=559781,Insight & Growth Psychological Services,"203 - 1982 Kensington Road NW Calgary, ABT2N 3R5",(403) 477-7503
https://www.myautismguide.ca/mag/content/provider/insight-psychological?nid=559791,Insight Psychological,"203 – 15379 Castle Downs Rd Edmonton, ABT5X 3Y7",(587) 855-4181
https://www.myautismguide.ca/mag/content/provider/insight-psychological-0?nid=559796,Insight Psychological,"203 (Unit 5) 95 McLeod Avenue Spruce Grove, ABT7X 2Z6",(587) 805-2472
https://www.myautismguide.ca/mag/content/provider/insight-psychological-1?nid=559801,Insight Psychological,"203, 4909 B 48 St. Red Deer, ABT4N 5K4",(587) 802-1390
https://www.myautismguide.ca/mag/content/provider/insight-psychological-2?nid=559806,Insight Psychological,"1032 17 Ave SW Calgary, ABT2T 0A5",(403) 252-1716
https://www.myautismguide.ca/mag/content/provider/insight-psychological-3?nid=559811,Insight Psychological,"2532 Ellwood Dr SW, Edmonton, ABT6X 0A9",(587) 404-4742
https://www.myautismguide.ca/mag/content/provider/insight-psychological-online?nid=559786,Insight Psychological - Online,AB,(877) 959-6945
https://www.myautismguide.ca/mag/content/provider/insight-psychology-norfolk?nid=573381,Insight Psychology on Norfolk,"85 Norfolk Street, Suite 208  Guelph, ONN1H 4J4",(519) 823-2323
https://www.myautismguide.ca/mag/content/provider/insight-support-services?nid=563536,Insight Support Services,"624 Tranquille Rd Kamloops, BCV2B 3H6",(250) 554-0085
https://www.myautismguide.ca/mag/content/provider/inspire-child-psychology?nid=559816,Inspire Child Psychology,"Calgary, AB",
https://www.myautismguide.ca/mag/content/provider/inspire-community-outreach?nid=588416,Inspire Community Outreach,"175 Mayfair Ave Winnipeg, MBR3L 0A1",(204) 996-1547
https://www.myautismguide.ca/mag/content/provider/inspire-community-outreach-inc?nid=566906,Inspire Community Outreach Inc.,"1344 Main Street Winnipeg, MBR2W 3T6",(204) 996-1547
https://www.myautismguide.ca/mag/content/provider/inspire-incredible?nid=596221,Inspire the Incredible,MB,
https://www.myautismguide.ca/mag/content/provider/institut-philippe-pinel-de-montreal?nid=579696,Institut Philippe-Pinel de Montréal,"10905 Henri-Bourassa Blvd. East  Montreal, QCH1C 1H1",(514) 648-8461
https://www.myautismguide.ca/mag/content/provider/institut-universitaire-en-sante-mentale-de-montreal?nid=579701,Institut universitaire en santé mentale de Montréal,"7401, rue Hochelaga  Montreal, QCH1N 3M5",(514) 251-4000
https://www.myautismguide.ca/mag/content/provider/integrated-services-education?nid=559821,Integrated Services in Education,"Education Tower 408    - 2500 University Drive NW    Calgary, ABT2N 1N4",(403) 220-2851
https://www.myautismguide.ca/mag/content/provider/iqaluit-community-tukisigiarvik-society?nid=569206,Iqaluit Community Tukisigiarvik Society,"P.O. Box 759  Iqualuit, NUX0A 0H0",(867) 979-2400
https://www.myautismguide.ca/mag/content/provider/isabelle-grenon?nid=563261,Isabelle Grenon,"228-1175 Cook St. Victoria, BCV8V 4A1",(250) 857-0445
https://www.myautismguide.ca/mag/content/provider/isand?nid=573406,ISAND,"5734 Yonge Street, Suite 500 Toronto, ONM2M 4E7",(416) 224-5959
https://www.myautismguide.ca/mag/content/provider/island-health?nid=563556,Island Health,"203-3939 Quadra St.  Victoria, BCV8X 1J5",(250) 519-3519
https://www.myautismguide.ca/mag/content/provider/ivory-therapy?nid=604671,Ivory Therapy,"Toro, ON",(437) 292-3899
https://www.myautismguide.ca/mag/content/provider/iwk-health-centre?nid=568566,IWK Health Centre,"5980 University Ave P.O. Box 9700 Halifax, NSB3K 6R8",(902) 470-8888
https://www.myautismguide.ca/mag/content/provider/jack-young?nid=566671,Jack Young,"233 - 11180 Coppersmith Place Richmond, BCV7A 5G8",(604) 834-7456
https://www.myautismguide.ca/mag/content/provider/janice-bell-social-worker?nid=561946,"Janice Bell, Social Worker","203, 335 Wesley St Nanaimo, BCV9R 2T5",(250) 244-2929
https://www.myautismguide.ca/mag/content/provider/jdn-centre-children?nid=573431,JDN Centre for Children,"40 Sunset Blvd. Suite 105 Perth, ONK7H 2Y4",(613) 464-3200
https://www.myautismguide.ca/mag/content/provider/jean-hebert?nid=579621,Jean Hébert,"1271, Jolibourg Laval, QCH7Y 1Z8",(450) 689-2424
https://www.myautismguide.ca/mag/content/provider/jewish-family-services?nid=563591,Jewish Family Services,"201-475 East Broadway  Vancouver, BCV5T 1W9",(604) 257-5151
https://www.myautismguide.ca/mag/content/provider/joel-kroeker?nid=564061,Joel Kroeker,"2033 Belmont Avenue Victoria, BCV8R4W8",(250) 884-3812
https://www.myautismguide.ca/mag/content/provider/john-michael-parra?nid=565121,John-Michael Parra,"102-1037 W Broadway Vancouver, BCV6H 1E3",(604) 670-7290
https://www.myautismguide.ca/mag/content/provider/joshua-tree-learning-centre?nid=581461,Joshua Tree Learning Centre,"205 - 2206 Dewdney Avenue Regina, SKS4R 1H3",(306) 537-9282
https://www.myautismguide.ca/mag/content/provider/joy-hauck?nid=559646,Joy Hauck,"Calgary, ABT2X 3J2",
https://www.myautismguide.ca/mag/content/provider/julie-lewis-counselling-and-consulting-inc?nid=573506,Julie Lewis Counselling and Consulting Inc.,"4 Sinclair Court Barrie, ONL4N 5X8",(705) 735-9107
https://www.myautismguide.ca/mag/content/provider/kaleidoscope-child-and-family-care?nid=573576,Kaleidoscope Child and Family Care,"55 Forest Street, Suite N  Chatham, ONN7L 1Z9",(519) 365-1776
https://www.myautismguide.ca/mag/content/provider/kamloops-developmental-disability-mental-health-services?nid=563611,Kamloops Developmental Disability Mental Health Services,"#202-300 Columbia Street  Kamloops, BCV2C 6L1",(250) 377-6500
https://www.myautismguide.ca/mag/content/provider/kamloops-registered-psychologists-private-practice?nid=563621,Kamloops Registered Psychologists in Private Practice,"1001–235 1st Avenue Kamloops, BCV2C 3J4",(250) 374–4135
https://www.myautismguide.ca/mag/content/provider/karen-kemp?nid=573631,Karen Kemp,"372 Hollandview Trial Aurora, ONL4G 0A5",(416) 414-1988
https://www.myautismguide.ca/mag/content/provider/katherine-paxton-counselling-services?nid=563696,Katherine Paxton Counselling Services,"550 - 2950 Douglas Street Victoria, BCV8T 4N4",(250) 477-0112
https://www.myautismguide.ca/mag/content/provider/katherine-paxton-counselling-services-0?nid=563701,Katherine Paxton Counselling Services,"416 Jubilee Street Duncan, BCV9L 1X2",(250) 477-0112
https://www.myautismguide.ca/mag/content/provider/kelly-dsouza?nid=572401,Kelly Dsouza,"36 Kawneer Terrace  Toronto, ONM1P0C2",(647) 569-8362
https://www.myautismguide.ca/mag/content/provider/kelly-price?nid=565391,Kelly Price,"547 Michigan Street Victoria, BCV8V 1S5",(250) 886-9788
https://www.myautismguide.ca/mag/content/provider/kelowna-developmental-disability-mental-health-services?nid=563711,Kelowna Developmental Disability Mental Health Services,"505 Doyle Avenue  Kelowna, BCV1Y 0C5",(250) 469-7070
https://www.myautismguide.ca/mag/content/provider/kelowna-psychologists-group?nid=563716,Kelowna Psychologists Group,"1510-1631 Dickson Avenue Kelowna, BCV1Y 0B5",(250) 762-2525
https://www.myautismguide.ca/mag/content/provider/ken-wessel?nid=561161,Ken Wessel,"2020 - 10060 Jasper Avenue Edmonton, ABT5J 0T4",(780) 665-4991
https://www.myautismguide.ca/mag/content/provider/kennedy-house-youth-services?nid=573636,Kennedy House Youth Services,"404-10 Milner Business Court Toronto, ONM1B 3C6",(416) 299-3157
https://www.myautismguide.ca/mag/content/provider/kenora-association-community-living?nid=573646,Kenora Association for Community Living,"501 Eighth Ave. South Kenora, ONP9N 3Z9",(807) 467-5225
https://www.myautismguide.ca/mag/content/provider/kindred-kids-0?nid=560081,Kindred Kids,"Edmonton, AB",(780) 235-4929
https://www.myautismguide.ca/mag/content/provider/kindred-kids?nid=560076,Kindred Kids,"Calgary, AB",(403) 771-2441
https://www.myautismguide.ca/mag/content/provider/maralyn-ellis-counselling-psychotherapy?nid=588511,Maralyn Ellis | Counselling + Psychotherapy,"5106 Ridgewell Road Burlington, ONL7L 6N9",(905) 407-1494
https://www.myautismguide.ca/mag/content/provider/masterworx-music-therapy-1?nid=588521,MasterworX Music Therapy,"Calgary, AB",(403) 999-1497
https://www.myautismguide.ca/mag/content/provider/north-eastern-ontario-family-childrens-services?nid=588571,North Eastern Ontario Family & Children's Services,"Cochrane, ON",(705) 360-7100
https://www.myautismguide.ca/mag/content/provider/oap-provider-list?nid=593141,OAP Provider List,ON,
https://www.myautismguide.ca/mag/content/provider/open-sky-co-operative-ltd-0?nid=588591,Open Sky Co-operative Ltd.,"12 Folkins Drive Sackville, NBE4L 1H9",(506) 536-4565
https://www.myautismguide.ca/mag/content/provider/ottawa-art-therapy-inc?nid=588596,Ottawa Art Therapy Inc,"12-52 Antares Ottawa, ONK2E 7Z1",(613) 212-4828
https://www.myautismguide.ca/mag/content/provider/parley-services-limited?nid=588611,Parley Services Limited,"Suite 1703, 805 West Broadway Vancouver, BCV5Z 1K1",(604) 868-5586
https://www.myautismguide.ca/mag/content/provider/paula-jurczak-counseling-services?nid=588616,Paula Jurczak Counseling Services,"Richmond , BC",(604) 836-7714
https://www.myautismguide.ca/mag/content/provider/pivot-point-family-growth-centre-inc-11?nid=588626,Pivot Point Family Growth Centre Inc.,"#24 15515 24th Avenue Surrey, BCV4A 2J4",(604) 531-4544
https://www.myautismguide.ca/mag/content/provider/proset-inclusive-tennis-1?nid=588651,Proset Inclusive Tennis,"100 rue Poplar  Gatineau, QCJ8P 5E4",(438) 321-1564
https://www.myautismguide.ca/mag/content/provider/society-treatment-autism-counselling-autistic-individuals-and-children-siblings-autism?nid=592136,Society for Treatment of Autism - Counselling for Autistic individuals and children with siblings with autism,"404 94 Avenue Southeast Calgary, ABT2J 0R1",(403) 253-2291
https://www.myautismguide.ca/mag/content/provider/sooke-family-resource-society-2?nid=588716,Sooke family Resource Society,"100-6672 Wadams Way  Sooke, BCV9Z 0H3",(250) 642-5152
https://www.myautismguide.ca/mag/content/provider/stepping-stones-counselling-services-inc?nid=592306,Stepping Stones Counselling Services Inc.,"2349 Fairview Street Suite 308 Burlington, ONL7P1P2",(226) 699-0733
https://www.myautismguide.ca/mag/content/provider/storrie-velikonja-and-associates?nid=592316,"Storrie, Velikonja and Associates","2-573 Maple Avenue Burlington, ONL7S 2E8",(905) 333-0072
https://www.myautismguide.ca/mag/content/provider/supportive-steps-services?nid=588776,Supportive Steps Services,"436 Queen Street Newmarket, ONL3Y 2H2",(416) 508-1780
https://www.myautismguide.ca/mag/content/provider/terrace-and-district-community-services-society?nid=588781,Terrace and District Community Services Society,"#200 3219 Eby Street  Terrace, BCV8G 4R3",(250) 635-3178
